timestamp,base_data_name,model_name,adaptation_method,selection_method,batch_size,seed,lr,n_train_steps,corruption_type,severity,shift_type,latta_anchor_weight,latta_noise_scale,cross_entropy,accuracy_top1
3/22/2026 12:46,cifar10,resnet26,tent,last_iterate,64,2022,0.001,1,jpeg_compression,2,synthetic,NA,NA,0.835762324,74.68
3/22/2026 12:50,cifar10,resnet26,sar,last_iterate,8,2022,0.001,1,gaussian_noise,2,synthetic,NA,NA,0.985404511,72.65
3/22/2026 12:52,cifar10,resnet26,sar,last_iterate,8,2022,0.001,1,frost,2,synthetic,NA,NA,0.790782827,77.5
3/22/2026 12:55,cifar10,resnet26,sar,last_iterate,8,2022,0.001,1,contrast,2,synthetic,NA,NA,0.605274103,82.37
3/22/2026 12:58,cifar10,resnet26,sar,last_iterate,8,2022,0.001,1,motion_blur,2,synthetic,NA,NA,0.69692149,79.46
3/22/2026 13:01,cifar10,resnet26,sar,last_iterate,8,2022,0.001,1,jpeg_compression,2,synthetic,NA,NA,1.030721421,71.4
3/22/2026 13:03,cifar10,resnet26,sar,last_iterate,16,2022,0.001,1,gaussian_noise,2,synthetic,NA,NA,0.859191583,74.42
3/22/2026 13:05,cifar10,resnet26,sar,last_iterate,16,2022,0.001,1,frost,2,synthetic,NA,NA,0.637437055,80.66
3/22/2026 13:07,cifar10,resnet26,sar,last_iterate,16,2022,0.001,1,contrast,2,synthetic,NA,NA,0.470845798,85.79
3/22/2026 13:09,cifar10,resnet26,sar,last_iterate,16,2022,0.001,1,motion_blur,2,synthetic,NA,NA,0.556187951,83
3/22/2026 13:11,cifar10,resnet26,sar,last_iterate,16,2022,0.001,1,jpeg_compression,2,synthetic,NA,NA,0.888866251,74.2
3/22/2026 13:13,cifar10,resnet26,sar,last_iterate,32,2022,0.001,1,gaussian_noise,2,synthetic,NA,NA,0.808115848,75.42
3/22/2026 13:15,cifar10,resnet26,sar,last_iterate,32,2022,0.001,1,frost,2,synthetic,NA,NA,0.581179783,81.5
3/22/2026 13:16,cifar10,resnet26,sar,last_iterate,32,2022,0.001,1,contrast,2,synthetic,NA,NA,0.401308157,86.95
3/22/2026 13:18,cifar10,resnet26,sar,last_iterate,32,2022,0.001,1,motion_blur,2,synthetic,NA,NA,0.477809581,84.43
3/22/2026 13:20,cifar10,resnet26,sar,last_iterate,32,2022,0.001,1,jpeg_compression,2,synthetic,NA,NA,0.837767042,74.98
3/22/2026 13:21,cifar10,resnet26,sar,last_iterate,64,2022,0.001,1,gaussian_noise,2,synthetic,NA,NA,0.825607076,74.65
3/22/2026 13:22,cifar10,resnet26,sar,last_iterate,64,2022,0.001,1,frost,2,synthetic,NA,NA,0.563135143,82.12
3/22/2026 13:24,cifar10,resnet26,sar,last_iterate,64,2022,0.001,1,contrast,2,synthetic,NA,NA,0.37322678,87.59
3/22/2026 13:25,cifar10,resnet26,sar,last_iterate,64,2022,0.001,1,motion_blur,2,synthetic,NA,NA,0.448659171,85.56
3/22/2026 13:27,cifar10,resnet26,sar,last_iterate,64,2022,0.001,1,jpeg_compression,2,synthetic,NA,NA,0.834060941,74.71
3/22/2026 13:28,cifar10,resnet26,eata,last_iterate,8,2022,0.001,1,gaussian_noise,2,synthetic,NA,NA,1.204867088,64.93
3/22/2026 13:29,cifar10,resnet26,eata,last_iterate,8,2022,0.001,1,frost,2,synthetic,NA,NA,0.902868613,72.81
3/22/2026 13:32,cifar10,resnet26,eata,last_iterate,8,2022,0.001,1,contrast,2,synthetic,NA,NA,0.67622022,79.25
3/22/2026 13:35,cifar10,resnet26,eata,last_iterate,8,2022,0.001,1,motion_blur,2,synthetic,NA,NA,0.747471489,77.32
3/22/2026 13:38,cifar10,resnet26,eata,last_iterate,8,2022,0.001,1,jpeg_compression,2,synthetic,NA,NA,1.173085512,65.53
3/22/2026 13:40,cifar10,resnet26,eata,last_iterate,16,2022,0.001,1,gaussian_noise,2,synthetic,NA,NA,1.073903709,68.58
3/22/2026 13:42,cifar10,resnet26,eata,last_iterate,16,2022,0.001,1,frost,2,synthetic,NA,NA,0.742621502,76.97
3/22/2026 13:44,cifar10,resnet26,eata,last_iterate,16,2022,0.001,1,contrast,2,synthetic,NA,NA,0.540214046,83.18
3/22/2026 13:46,cifar10,resnet26,eata,last_iterate,16,2022,0.001,1,motion_blur,2,synthetic,NA,NA,0.608655235,81.19
3/22/2026 13:48,cifar10,resnet26,eata,last_iterate,16,2022,0.001,1,jpeg_compression,2,synthetic,NA,NA,1.030900152,69.57
3/22/2026 13:49,cifar10,resnet26,eata,last_iterate,32,2022,0.001,1,gaussian_noise,2,synthetic,NA,NA,0.965095756,71.09
3/22/2026 13:51,cifar10,resnet26,eata,last_iterate,32,2022,0.001,1,frost,2,synthetic,NA,NA,0.653261813,79.4
3/22/2026 13:52,cifar10,resnet26,eata,last_iterate,32,2022,0.001,1,contrast,2,synthetic,NA,NA,0.437049256,85.93
3/22/2026 13:54,cifar10,resnet26,eata,last_iterate,32,2022,0.001,1,motion_blur,2,synthetic,NA,NA,0.511884532,83.59
3/22/2026 13:56,cifar10,resnet26,eata,last_iterate,32,2022,0.001,1,jpeg_compression,2,synthetic,NA,NA,0.939954994,72.14
3/22/2026 13:57,cifar10,resnet26,eata,last_iterate,64,2022,0.001,1,gaussian_noise,2,synthetic,NA,NA,0.914143666,72.01
3/22/2026 13:58,cifar10,resnet26,eata,last_iterate,64,2022,0.001,1,frost,2,synthetic,NA,NA,0.604165232,80.94
3/22/2026 13:59,cifar10,resnet26,eata,last_iterate,64,2022,0.001,1,contrast,2,synthetic,NA,NA,0.392467539,87
3/22/2026 14:00,cifar10,resnet26,eata,last_iterate,64,2022,0.001,1,motion_blur,2,synthetic,NA,NA,0.467160566,84.91
3/22/2026 14:01,cifar10,resnet26,eata,last_iterate,64,2022,0.001,1,jpeg_compression,2,synthetic,NA,NA,0.889125945,72.98
3/22/2026 14:53,cifar10,resnet26,tent,last_iterate,8,2022,0.001,1,gaussian_noise,3,synthetic,NA,NA,1.191483617,67.53
3/22/2026 14:57,cifar10,resnet26,tent,last_iterate,8,2022,0.001,1,frost,3,synthetic,NA,NA,0.940190432,74
3/22/2026 15:02,cifar10,resnet26,tent,last_iterate,8,2022,0.001,1,contrast,3,synthetic,NA,NA,0.626111885,81.3
3/22/2026 15:07,cifar10,resnet26,tent,last_iterate,8,2022,0.001,1,motion_blur,3,synthetic,NA,NA,0.804329181,77.21
3/22/2026 15:12,cifar10,resnet26,tent,last_iterate,8,2022,0.001,1,jpeg_compression,3,synthetic,NA,NA,1.097932344,70.12
3/22/2026 15:16,cifar10,resnet26,tent,last_iterate,16,2022,0.001,1,gaussian_noise,3,synthetic,NA,NA,1.070351354,69.4
3/22/2026 15:19,cifar10,resnet26,tent,last_iterate,16,2022,0.001,1,frost,3,synthetic,NA,NA,0.780652048,76.98
3/22/2026 15:22,cifar10,resnet26,tent,last_iterate,16,2022,0.001,1,contrast,3,synthetic,NA,NA,0.490655706,84.82
3/22/2026 15:25,cifar10,resnet26,tent,last_iterate,16,2022,0.001,1,motion_blur,3,synthetic,NA,NA,0.64704982,80.85
3/22/2026 15:28,cifar10,resnet26,tent,last_iterate,16,2022,0.001,1,jpeg_compression,3,synthetic,NA,NA,0.965493145,72.34
3/22/2026 15:31,cifar10,resnet26,tent,last_iterate,32,2022,0.001,1,gaussian_noise,3,synthetic,NA,NA,1.036686442,70.13
